user_id,age_group,gender,country,region,subscription_plan,monthly_fee,subscription_start_date,subscription_end_date,payment_method,discount_applied,churn_status,title,content_type,genre,language,release_year,device_type,watch_time_minutes,session_count,completion_percentage,date_watched,time_of_day,rating,liked,recommendation_source,days_since_last_watch,avg_weekly_watch_time,content_diversity_score
U103485,40,Female,USA,North America,Basic,8.99,2023-01-03,2026-02-07,Card,No,Active,Romance Title 498,Movie,Romance,Yoruba,2023,Mobile,56,1,93,2023-03-27,Morning,3,No,Ads,55,183,0.67
U103486,40,Male,Germany,Europe,Premium,17.99,2022-03-14,2026-02-07,Card,No,Active,Drama Title 1334,Series,Drama,Yoruba,2020,TV,134,4,100,2022-12-17,Evening,5,Yes,Ads,5,333,0.95
U103487,50,Male,Japan,Asia,Standard,13.99,2022-10-11,2023-03-13 00:00:00,Wallet,Yes,Cancelled,Drama Title 547,Movie,Drama,German,2012,Mobile,83,2,92,2023-06-25,Night,5,Yes,Friend,2,282,0.51
U103488,50,Female,France,Europe,Premium,17.99,2023-01-24,2026-02-07,Wallet,No,Active,Drama Title 664,Series,Drama,German,2021,TV,118,3,98,2023-05-02,Night,3,No,Trending,15,323,0.26
U103489,60,Male,Japan,Asia,Premium,17.99,2024-02-26,2026-02-07,Wallet,No,Active,Action Title 1119,Series,Action,Yoruba,2010,Mobile,132,4,100,2024-08-22,Night,4,Yes,Ads,54,342,0.56
U103490,21,Male,Germany,Europe,Premium,17.99,2022-09-13,2026-02-07,Card,Yes,Active,Thriller Title 877,Movie,Thriller,Portuguese,2000,Laptop,91,3,75,2023-06-08,Night,5,Yes,Friend,9,479,0.39
U103491,40,Male,France,Europe,Basic,8.99,2024-01-29,2026-02-07,Wallet,No,Active,Sci-Fi Title 776,Series,Sci-Fi,Yoruba,2009,Mobile,52,1,86,2024-09-22,Evening,2,No,Trending,7,121,0.43
U103492,17,Female,South Africa,Africa,Premium,17.99,2024-06-16,2026-02-07,Bank Transfer,No,Active,Animation Title 984,Movie,Animation,Hindi,2004,Laptop,117,3,97,2025-03-30,Evening,4,Yes,Ads,23,338,0.31
U103493,60,Female,Germany,Europe,Basic,8.99,2022-03-11,2026-02-07,Card,No,Active,Thriller Title 125,Movie,Thriller,Portuguese,2021,TV,70,2,100,2022-11-02,Night,3,No,Ads,52,212,0.21
U103494,30,Male,Germany,Europe,Standard,13.99,2022-10-29,2026-02-07,Bank Transfer,Yes,Active,Thriller Title 1145,Movie,Thriller,Japanese,2014,TV,96,3,100,2022-12-22,Evening,3,No,Trending,32,281,0.71
U103495,40,Female,France,Europe,Basic,8.99,2023-01-21,2026-02-07,Card,No,Active,Action Title 1671,Movie,Action,Portuguese,2016,Laptop,59,1,98,2023-08-09,Night,2,No,Trending,42,202,0.26
U103496,21,Male,Nigeria,Africa,Premium,17.99,2022-06-27,2026-02-07,Wallet,No,Active,Sci-Fi Title 2337,Movie,Sci-Fi,German,2002,TV,114,3,95,2022-12-04,Evening,3,No,Trending,0,401,0.46
U103497,30,Female,USA,North America,Premium,17.99,2022-08-01,2026-02-07,Card,No,Active,Romance Title 1561,Series,Romance,German,2022,TV,127,4,100,2022-10-17,Evening,3,No,Ads,23,448,0.56
U103498,50,Male,Germany,Europe,Premium,17.99,2023-06-08,2026-02-07,Wallet,Yes,Active,Drama Title 1032,Series,Drama,German,2005,Laptop,102,3,85,2024-02-10,Evening,3,No,Ads,38,337,0.54
U103499,50,Female,Germany,Europe,Basic,8.99,2022-12-10,2026-02-07,Bank Transfer,Yes,Active,Thriller Title 1187,Series,Thriller,Yoruba,2003,Laptop,63,2,100,2023-08-06,Morning,2,No,Trending,7,177,0.28
U103500,17,Male,UK,Europe,Basic,8.99,2022-08-17,2026-02-07,Bank Transfer,No,Active,Romance Title 2832,Movie,Romance,Yoruba,2020,Laptop,53,1,88,2022-11-13,Evening,5,Yes,Ads,15,218,0.83
U103501,21,Female,UK,Europe,Premium,17.99,2023-12-14,2026-02-07,Bank Transfer,No,Active,Action Title 823,Movie,Action,Yoruba,2024,TV,113,3,94,2024-05-05,Afternoon,1,No,Search,48,303,0.7
U103502,17,Male,Nigeria,Africa,Basic,8.99,2023-09-30,2024-08-23 00:00:00,Bank Transfer,No,Cancelled,Sci-Fi Title 481,Series,Sci-Fi,French,2004,Mobile,41,1,68,2024-03-12,Morning,4,Yes,Algorithm,28,247,0.38
U103503,21,Male,Brazil,South America,Basic,8.99,2023-03-06,2026-02-07,Card,No,Active,Sci-Fi Title 1211,Movie,Sci-Fi,English,2013,TV,60,2,100,2023-09-14,Afternoon,5,Yes,Algorithm,43,163,0.2
U103504,17,Male,South Africa,Africa,Standard,13.99,2022-10-20,2026-02-07,Card,No,Active,Drama Title 649,Series,Drama,French,2012,Mobile,78,2,86,2023-06-12,Morning,3,No,Algorithm,37,248,0.84
U103505,21,Female,UK,Europe,Premium,17.99,2024-01-04,2026-02-07,Card,Yes,Active,Sci-Fi Title 1755,Movie,Sci-Fi,Japanese,2012,Tablet,116,3,96,2024-02-24,Morning,3,No,Ads,38,383,0.7
U103506,17,Female,France,Europe,Basic,8.99,2022-07-19,2026-02-07,Card,Yes,Active,Comedy Title 2118,Series,Comedy,English,2001,Mobile,76,2,100,2022-07-21,Night,2,No,Search,8,189,0.43
U103507,40,Female,India,Asia,Basic,8.99,2022-05-08,2026-02-07,Bank Transfer,Yes,Active,Action Title 1903,Movie,Action,Japanese,2007,Mobile,57,1,95,2022-12-14,Afternoon,4,Yes,Algorithm,28,212,0.9
U103508,40,Male,Brazil,South America,Basic,8.99,2024-03-21,2026-02-07,Card,Yes,Active,Romance Title 426,Series,Romance,Portuguese,2011,Tablet,45,1,75,2024-10-19,Evening,2,No,Ads,57,117,0.82
U103509,30,Male,Brazil,South America,Basic,8.99,2022-01-04,2026-02-07,Card,No,Active,Thriller Title 1314,Series,Thriller,English,2007,Mobile,35,1,58,2022-07-24,Evening,2,No,Search,22,215,0.49
U103510,40,Female,Japan,Asia,Standard,13.99,2023-12-19,2026-02-07,Bank Transfer,No,Active,Sci-Fi Title 1480,Movie,Sci-Fi,French,2006,Mobile,85,2,94,2023-12-28,Morning,4,Yes,Trending,35,229,0.55
U103511,40,Male,Germany,Europe,Basic,8.99,2022-10-29,2023-11-25 00:00:00,Card,No,Cancelled,Comedy Title 1101,Movie,Comedy,German,2023,Mobile,79,2,100,2023-07-13,Afternoon,1,No,Trending,44,288,0.85
U103512,17,Male,South Africa,Africa,Basic,8.99,2024-06-06,2026-02-07,Card,No,Active,Sci-Fi Title 2194,Series,Sci-Fi,Yoruba,2018,Mobile,79,2,100,2025-02-23,Afternoon,5,Yes,Friend,27,198,0.9
U103513,21,Female,USA,North America,Premium,17.99,2022-07-27,2026-02-07,Card,Yes,Active,Sci-Fi Title 2821,Series,Sci-Fi,Portuguese,2006,Tablet,133,4,100,2023-02-19,Morning,4,Yes,Friend,50,328,0.29
U103514,30,Male,USA,North America,Basic,8.99,2023-05-22,2026-02-07,Bank Transfer,No,Active,Action Title 2802,Series,Action,Portuguese,2000,Tablet,60,2,100,2024-02-10,Afternoon,5,Yes,Algorithm,35,217,0.92
U103515,21,Female,Canada,North America,Standard,13.99,2024-05-09,2026-02-07,Wallet,Yes,Active,Sci-Fi Title 894,Movie,Sci-Fi,French,2009,Tablet,76,2,84,2025-01-26,Morning,2,No,Trending,29,293,0.62
U103516,40,Female,UK,Europe,Standard,13.99,2024-05-30,2026-02-07,Wallet,No,Active,Thriller Title 1091,Movie,Thriller,English,2022,TV,76,2,84,2024-07-21,Morning,4,Yes,Search,57,286,0.74
U103517,40,Male,UK,Europe,Standard,13.99,2022-12-31,2026-02-07,Bank Transfer,No,Active,Documentary Title 2032,Series,Documentary,German,2000,Mobile,85,2,94,2023-04-20,Evening,1,No,Trending,7,249,0.58
U103518,50,Male,UK,Europe,Basic,8.99,2022-07-28,2026-02-07,Card,No,Active,Comedy Title 270,Series,Comedy,English,2010,TV,69,2,100,2022-11-12,Afternoon,5,Yes,Trending,4,165,0.45
U103519,17,Male,Japan,Asia,Standard,13.99,2022-10-25,2026-02-07,Card,No,Active,Romance Title 2936,Series,Romance,French,2018,Laptop,80,2,88,2023-02-24,Night,4,Yes,Trending,30,277,0.47
U103520,50,Female,Germany,Europe,Basic,8.99,2022-05-28,2026-02-07,Wallet,No,Active,Thriller Title 2061,Movie,Thriller,Japanese,2022,Laptop,61,2,100,2023-02-12,Night,4,Yes,Trending,43,228,0.22
U103521,21,Female,UK,Europe,Basic,8.99,2023-11-06,2025-06-17 00:00:00,Bank Transfer,No,Cancelled,Drama Title 1677,Movie,Drama,Japanese,2017,Tablet,57,1,95,2024-08-14,Night,5,Yes,Ads,5,123,0.71
U103522,40,Male,Brazil,South America,Basic,8.99,2023-03-25,2026-02-07,Wallet,No,Active,Comedy Title 1619,Movie,Comedy,German,2018,Mobile,46,1,76,2023-08-17,Afternoon,3,No,Trending,6,117,0.84
U103523,21,Female,France,Europe,Standard,13.99,2023-07-24,2026-02-07,Card,No,Active,Action Title 2933,Movie,Action,Yoruba,2019,TV,106,3,100,2023-11-03,Evening,2,No,Friend,19,230,0.32
U103524,60,Male,India,Asia,Basic,8.99,2023-11-14,2026-02-07,Bank Transfer,No,Active,Documentary Title 1640,Series,Documentary,Yoruba,2024,Laptop,78,2,100,2024-06-09,Evening,4,Yes,Friend,19,173,0.47
U103525,60,Male,Japan,Asia,Basic,8.99,2022-07-04,2026-02-07,Card,No,Active,Romance Title 2216,Series,Romance,Yoruba,2020,Tablet,85,2,100,2023-03-11,Afternoon,4,Yes,Ads,27,219,0.95
U103526,17,Male,India,Asia,Standard,13.99,2022-12-17,2026-02-07,Bank Transfer,Yes,Active,Drama Title 1682,Series,Drama,English,2001,Tablet,92,3,100,2023-05-10,Night,3,No,Friend,1,253,0.29
U103527,60,Male,France,Europe,Basic,8.99,2022-09-17,2026-02-07,Bank Transfer,Yes,Active,Thriller Title 2546,Movie,Thriller,English,2022,Mobile,64,2,100,2023-01-01,Afternoon,5,Yes,Algorithm,8,216,0.76
U103528,17,Male,USA,North America,Standard,13.99,2022-11-05,2023-07-11 00:00:00,Bank Transfer,No,Cancelled,Thriller Title 55,Series,Thriller,German,2020,TV,94,3,100,2023-08-05,Evening,4,Yes,Trending,27,240,0.75
U103529,40,Female,Japan,Asia,Basic,8.99,2024-05-23,2026-02-07,Wallet,No,Active,Drama Title 1957,Series,Drama,English,2024,Tablet,55,1,91,2024-06-19,Evening,5,Yes,Ads,34,217,0.45
U103530,50,Female,USA,North America,Standard,13.99,2022-12-28,2026-02-07,Wallet,No,Active,Sci-Fi Title 1980,Movie,Sci-Fi,English,2013,TV,109,3,100,2023-07-14,Evening,3,No,Friend,17,265,0.58
U103531,17,Female,Nigeria,Africa,Standard,13.99,2023-06-13,2024-12-05 00:00:00,Bank Transfer,No,Cancelled,Action Title 1975,Movie,Action,English,2022,Mobile,94,3,100,2023-06-18,Evening,1,No,Algorithm,15,323,0.35
U103532,40,Male,USA,North America,Basic,8.99,2024-06-12,2026-02-07,Bank Transfer,No,Active,Comedy Title 2245,Series,Comedy,Hindi,2005,Laptop,52,1,86,2024-07-14,Evening,4,Yes,Ads,45,156,0.77
U103533,40,Female,Japan,Asia,Premium,17.99,2022-07-06,2026-02-07,Wallet,No,Active,Sci-Fi Title 334,Series,Sci-Fi,French,2005,Tablet,122,4,100,2022-09-13,Afternoon,4,Yes,Algorithm,60,334,0.42
U103534,21,Male,UK,Europe,Premium,17.99,2023-03-30,2026-02-07,Bank Transfer,Yes,Active,Animation Title 1900,Series,Animation,Portuguese,2012,Mobile,122,4,100,2023-06-14,Evening,2,No,Friend,44,339,0.87
U103535,60,Female,USA,North America,Premium,17.99,2024-03-14,2026-02-07,Card,No,Active,Thriller Title 2828,Movie,Thriller,English,2007,TV,131,4,100,2024-05-22,Evening,3,No,Friend,16,341,0.51
U103536,17,Female,UK,Europe,Basic,8.99,2023-12-09,2026-02-07,Card,No,Active,Thriller Title 1748,Series,Thriller,Japanese,2003,Mobile,60,2,100,2024-02-12,Morning,3,No,Search,17,43,0.49
U103537,21,Female,France,Europe,Basic,8.99,2022-04-29,2026-02-07,Card,Yes,Active,Documentary Title 2775,Movie,Documentary,Hindi,2005,TV,85,2,100,2023-01-18,Morning,4,Yes,Search,55,159,0.42
U103538,21,Female,USA,North America,Basic,8.99,2023-09-09,2026-02-07,Bank Transfer,No,Active,Animation Title 1463,Movie,Animation,English,2002,Mobile,42,1,70,2024-06-06,Morning,1,No,Friend,59,198,0.35
U103539,17,Male,Brazil,South America,Basic,8.99,2022-09-21,2026-02-07,Wallet,No,Active,Comedy Title 499,Series,Comedy,German,2018,Mobile,65,2,100,2022-12-26,Evening,5,Yes,Algorithm,6,156,0.86
U103540,50,Female,South Africa,Africa,Basic,8.99,2023-12-04,2026-02-07,Wallet,Yes,Active,Thriller Title 2983,Movie,Thriller,Portuguese,2001,TV,67,2,100,2024-05-07,Night,3,No,Search,14,207,0.5
U103541,50,Male,India,Asia,Basic,8.99,2023-06-23,2026-02-07,Card,No,Active,Comedy Title 699,Series,Comedy,English,2000,Mobile,67,2,100,2023-12-06,Morning,5,Yes,Trending,33,283,0.33
U103542,40,Female,USA,North America,Standard,13.99,2023-10-12,2026-02-07,Bank Transfer,No,Active,Thriller Title 2711,Series,Thriller,French,2007,Mobile,118,3,100,2024-07-30,Afternoon,3,No,Friend,58,270,0.95
U103543,17,Male,Canada,North America,Standard,13.99,2022-02-18,2026-02-07,Bank Transfer,Yes,Active,Comedy Title 2640,Movie,Comedy,Hindi,2013,TV,67,2,74,2022-08-23,Morning,1,No,Algorithm,57,265,0.94
U103544,21,Female,Germany,Europe,Basic,8.99,2023-09-28,2026-02-07,Card,No,Active,Romance Title 2977,Series,Romance,English,2013,TV,69,2,100,2024-05-02,Morning,3,No,Friend,40,239,0.73
U103545,17,Female,Canada,North America,Basic,8.99,2024-05-03,2025-02-01 00:00:00,Card,No,Cancelled,Animation Title 1244,Series,Animation,Hindi,2016,Laptop,21,1,35,2024-11-02,Afternoon,2,No,Algorithm,28,218,0.85
U103546,21,Female,Germany,Europe,Basic,8.99,2023-11-18,2026-02-07,Card,Yes,Active,Thriller Title 1493,Movie,Thriller,German,2014,Mobile,38,1,63,2024-01-23,Night,4,Yes,Friend,50,162,0.51
U103547,60,Female,Japan,Asia,Basic,8.99,2023-02-19,2023-09-16 00:00:00,Bank Transfer,Yes,Cancelled,Thriller Title 236,Series,Thriller,French,2009,Mobile,39,1,65,2023-05-13,Evening,2,No,Ads,2,217,0.92
U103548,17,Female,Japan,Asia,Basic,8.99,2022-03-25,2026-02-07,Wallet,No,Active,Thriller Title 1459,Series,Thriller,French,2017,Mobile,71,2,100,2022-07-16,Night,3,No,Ads,12,179,0.62
U103549,50,Male,India,Asia,Standard,13.99,2022-12-23,2026-02-07,Bank Transfer,No,Active,Thriller Title 2044,Movie,Thriller,Hindi,2011,Mobile,81,2,90,2023-03-31,Afternoon,4,Yes,Trending,25,269,0.3
U103550,21,Female,UK,Europe,Basic,8.99,2022-10-29,2026-02-07,Wallet,No,Active,Action Title 639,Series,Action,Hindi,2007,Tablet,73,2,100,2022-11-27,Night,4,Yes,Trending,49,175,0.5
U103551,40,Male,Nigeria,Africa,Basic,8.99,2024-01-30,2025-05-01 00:00:00,Wallet,No,Cancelled,Documentary Title 556,Movie,Documentary,French,2019,Laptop,46,1,76,2024-11-16,Morning,5,Yes,Friend,36,178,0.41
U103552,30,Male,Brazil,South America,Basic,8.99,2023-12-09,2026-02-07,Wallet,No,Active,Animation Title 925,Movie,Animation,French,2003,Mobile,72,2,100,2023-12-24,Morning,4,Yes,Algorithm,38,187,0.61
U103553,60,Female,Japan,Asia,Premium,17.99,2023-02-01,2026-02-07,Wallet,Yes,Active,Sci-Fi Title 852,Movie,Sci-Fi,French,2005,Mobile,126,4,100,2023-11-09,Afternoon,4,Yes,Search,47,380,0.9
U103554,50,Male,Japan,Asia,Premium,17.99,2022-09-11,2026-02-07,Bank Transfer,No,Active,Thriller Title 12,Movie,Thriller,French,2001,Mobile,126,4,100,2023-04-21,Afternoon,5,Yes,Friend,44,338,0.8
U103555,40,Female,Brazil,South America,Basic,8.99,2023-11-16,2026-02-07,Wallet,No,Active,Sci-Fi Title 299,Series,Sci-Fi,German,2009,Mobile,70,2,100,2024-01-01,Evening,5,Yes,Algorithm,23,133,0.65
U103556,60,Male,Brazil,South America,Standard,13.99,2024-02-07,2026-02-07,Wallet,No,Active,Drama Title 2597,Series,Drama,German,2018,TV,101,3,100,2024-02-12,Afternoon,1,No,Algorithm,10,258,0.38
U103557,17,Male,Canada,North America,Basic,8.99,2023-03-26,2026-02-07,Card,No,Active,Romance Title 1453,Movie,Romance,German,2009,Tablet,51,1,85,2023-04-23,Afternoon,3,No,Ads,54,174,0.29
U103558,30,Female,Nigeria,Africa,Basic,8.99,2023-12-10,2026-02-07,Card,No,Active,Comedy Title 530,Series,Comedy,Japanese,2017,Laptop,69,2,100,2024-08-27,Evening,5,Yes,Friend,23,135,0.33
U103559,40,Male,Japan,Asia,Standard,13.99,2022-12-21,2026-02-07,Wallet,No,Active,Thriller Title 2052,Series,Thriller,Portuguese,2020,TV,94,3,100,2023-06-22,Evening,3,No,Ads,27,261,0.54
U103560,21,Male,Germany,Europe,Standard,13.99,2023-11-04,2026-02-07,Wallet,No,Active,Drama Title 2319,Series,Drama,Japanese,2000,Laptop,98,3,100,2024-06-20,Evening,3,No,Search,24,263,0.28
U103561,60,Female,Japan,Asia,Standard,13.99,2023-09-23,2026-02-07,Bank Transfer,No,Active,Sci-Fi Title 554,Series,Sci-Fi,German,2018,TV,71,2,78,2023-12-01,Afternoon,4,Yes,Friend,58,249,0.64
U103562,60,Female,South Africa,Africa,Standard,13.99,2024-05-01,2024-07-27 00:00:00,Wallet,Yes,Cancelled,Animation Title 625,Series,Animation,Japanese,2021,TV,84,2,93,2024-09-24,Morning,3,No,Ads,3,245,0.59
U103563,60,Female,Canada,North America,Standard,13.99,2022-08-30,2026-02-07,Wallet,No,Active,Thriller Title 1708,Series,Thriller,Hindi,2020,TV,100,3,100,2023-06-25,Evening,5,Yes,Trending,29,306,0.44
U103564,30,Male,UK,Europe,Premium,17.99,2022-03-15,2026-02-07,Card,Yes,Active,Thriller Title 2367,Series,Thriller,French,2006,Laptop,136,4,100,2022-06-17,Afternoon,3,No,Algorithm,38,402,0.38
U103565,21,Female,Germany,Europe,Standard,13.99,2024-06-10,2026-02-07,Card,No,Active,Thriller Title 1556,Series,Thriller,Portuguese,2005,Mobile,109,3,100,2024-10-06,Night,3,No,Algorithm,55,192,0.79
U103566,40,Male,Brazil,South America,Standard,13.99,2022-03-04,2026-02-07,Bank Transfer,Yes,Active,Sci-Fi Title 1271,Movie,Sci-Fi,Japanese,2009,TV,80,2,88,2022-11-15,Afternoon,4,Yes,Search,59,350,0.97
U103567,40,Male,India,Asia,Premium,17.99,2022-08-23,2023-02-06 00:00:00,Bank Transfer,No,Cancelled,Drama Title 298,Series,Drama,French,2014,Laptop,113,3,94,2023-04-06,Afternoon,1,No,Ads,33,304,0.57
U103568,30,Male,Brazil,South America,Standard,13.99,2023-02-13,2026-02-07,Wallet,No,Active,Action Title 56,Series,Action,Japanese,2004,TV,100,3,100,2023-08-18,Afternoon,3,No,Algorithm,53,254,0.43
U103569,30,Female,Nigeria,Africa,Basic,8.99,2023-08-05,2026-02-07,Wallet,No,Active,Comedy Title 1140,Series,Comedy,English,2009,Mobile,41,1,68,2024-01-25,Evening,2,No,Ads,23,223,0.47
U103570,30,Male,Japan,Asia,Basic,8.99,2022-04-08,2026-02-07,Card,No,Active,Animation Title 1230,Series,Animation,Yoruba,2013,Tablet,63,2,100,2022-08-11,Evening,4,Yes,Trending,0,184,0.27
U103571,17,Male,Germany,Europe,Standard,13.99,2023-07-26,2026-02-07,Bank Transfer,No,Active,Comedy Title 2410,Series,Comedy,Yoruba,2016,TV,83,2,92,2023-11-02,Afternoon,5,Yes,Friend,40,229,0.36
U103572,60,Male,France,Europe,Premium,17.99,2024-01-19,2026-02-07,Card,Yes,Active,Drama Title 1948,Series,Drama,Hindi,2002,TV,122,4,100,2024-04-24,Evening,2,No,Ads,41,389,0.73
U103573,60,Female,Nigeria,Africa,Basic,8.99,2024-01-05,2026-02-07,Bank Transfer,No,Active,Romance Title 188,Series,Romance,Yoruba,2017,Mobile,87,2,100,2024-07-11,Night,4,Yes,Trending,33,174,0.99
U103574,60,Male,France,Europe,Premium,17.99,2023-12-11,2026-02-07,Wallet,No,Active,Animation Title 1819,Movie,Animation,Japanese,2023,Laptop,101,3,84,2024-06-08,Night,3,No,Algorithm,1,396,0.76
U103575,40,Female,Japan,Asia,Standard,13.99,2023-03-06,2024-02-26 00:00:00,Wallet,Yes,Cancelled,Sci-Fi Title 2831,Movie,Sci-Fi,Yoruba,2012,TV,98,3,100,2023-03-27,Night,4,Yes,Trending,8,264,0.93
U103576,50,Male,South Africa,Africa,Standard,13.99,2022-05-10,2026-02-07,Wallet,Yes,Active,Drama Title 1463,Movie,Drama,Japanese,2002,Mobile,93,3,100,2022-10-26,Morning,3,No,Ads,46,203,0.82
U103577,21,Female,UK,Europe,Premium,17.99,2022-10-30,2026-02-07,Bank Transfer,Yes,Active,Action Title 317,Series,Action,French,2004,Laptop,129,4,100,2023-06-06,Night,4,Yes,Search,37,303,0.52
U103578,40,Female,Brazil,South America,Standard,13.99,2024-05-12,2026-02-07,Bank Transfer,No,Active,Thriller Title 379,Series,Thriller,German,2022,Laptop,80,2,88,2025-01-14,Afternoon,2,No,Ads,21,304,0.36
U103579,30,Female,Japan,Asia,Standard,13.99,2022-11-27,2026-02-07,Bank Transfer,Yes,Active,Thriller Title 458,Series,Thriller,German,2013,Tablet,70,2,77,2023-05-28,Afternoon,5,Yes,Trending,47,338,0.24
U103580,60,Female,India,Asia,Standard,13.99,2022-09-22,2026-02-07,Bank Transfer,No,Active,Action Title 2908,Series,Action,English,2000,TV,80,2,88,2022-10-22,Evening,3,No,Friend,59,270,0.3
U103581,40,Female,UK,Europe,Basic,8.99,2022-04-30,2026-02-07,Wallet,No,Active,Sci-Fi Title 527,Series,Sci-Fi,French,2013,Tablet,59,1,98,2022-05-20,Morning,4,Yes,Ads,12,198,0.28
U103582,21,Female,Germany,Europe,Basic,8.99,2023-03-05,2026-02-07,Wallet,No,Active,Drama Title 48,Series,Drama,Japanese,2010,Mobile,64,2,100,2023-12-14,Afternoon,3,No,Ads,32,175,0.24
U103583,60,Female,Canada,North America,Standard,13.99,2023-07-20,2026-02-07,Bank Transfer,No,Active,Animation Title 703,Movie,Animation,Hindi,2021,TV,66,2,73,2023-12-14,Morning,4,Yes,Ads,39,305,0.66
U103584,17,Female,Nigeria,Africa,Standard,13.99,2023-07-22,2026-02-07,Bank Transfer,No,Active,Action Title 1931,Series,Action,Portuguese,2002,TV,91,3,100,2023-12-04,Morning,4,Yes,Trending,54,221,0.36
U103585,40,Female,Canada,North America,Premium,17.99,2022-05-27,2026-02-07,Bank Transfer,No,Active,Action Title 2062,Movie,Action,Japanese,2014,Laptop,142,4,100,2022-10-24,Morning,4,Yes,Ads,4,391,0.71
U103586,21,Male,India,Asia,Basic,8.99,2023-05-10,2023-07-12 00:00:00,Wallet,No,Cancelled,Comedy Title 1953,Series,Comedy,Hindi,2015,TV,78,2,100,2023-12-25,Afternoon,4,Yes,Search,40,205,0.61
U103587,17,Male,South Africa,Africa,Standard,13.99,2022-03-13,2022-11-25 00:00:00,Bank Transfer,Yes,Cancelled,Comedy Title 424,Movie,Comedy,Japanese,2004,TV,96,3,100,2022-06-21,Night,3,No,Trending,23,240,0.46
U103588,17,Female,UK,Europe,Basic,8.99,2024-04-29,2026-02-07,Card,No,Active,Sci-Fi Title 1774,Series,Sci-Fi,Portuguese,2001,TV,65,2,100,2024-05-01,Afternoon,4,Yes,Ads,5,155,0.83
U103589,50,Male,Germany,Europe,Standard,13.99,2023-06-15,2026-02-07,Bank Transfer,Yes,Active,Documentary Title 2832,Series,Documentary,Hindi,2017,TV,71,2,78,2024-01-06,Night,4,Yes,Search,50,318,0.41
U103590,17,Male,USA,North America,Basic,8.99,2022-12-14,2026-02-07,Wallet,Yes,Active,Action Title 980,Movie,Action,English,2004,Laptop,82,2,100,2023-07-05,Evening,5,Yes,Ads,26,224,0.93
U103591,60,Female,Nigeria,Africa,Basic,8.99,2023-07-26,2026-02-07,Bank Transfer,Yes,Active,Animation Title 1370,Movie,Animation,Japanese,2014,TV,67,2,100,2023-12-30,Afternoon,5,Yes,Algorithm,48,176,0.54
U103592,50,Female,USA,North America,Basic,8.99,2024-06-11,2025-01-14 00:00:00,Bank Transfer,Yes,Cancelled,Sci-Fi Title 2642,Movie,Sci-Fi,Portuguese,2007,TV,83,2,100,2025-01-24,Night,4,Yes,Search,13,221,0.59
U103593,30,Male,Nigeria,Africa,Premium,17.99,2022-01-29,2026-02-07,Wallet,No,Active,Animation Title 499,Movie,Animation,Hindi,2021,Tablet,126,4,100,2022-08-29,Morning,4,Yes,Ads,30,420,0.81
U103594,21,Male,Germany,Europe,Standard,13.99,2022-05-19,2026-02-07,Wallet,No,Active,Action Title 2984,Series,Action,Portuguese,2022,Mobile,113,3,100,2022-06-19,Morning,3,No,Friend,10,285,0.34
U103595,30,Male,Japan,Asia,Premium,17.99,2023-12-23,2026-02-07,Card,No,Active,Animation Title 392,Movie,Animation,Yoruba,2019,Mobile,136,4,100,2024-07-05,Evening,4,Yes,Ads,32,410,0.65
U103596,60,Male,South Africa,Africa,Premium,17.99,2022-10-16,2026-02-07,Wallet,Yes,Active,Action Title 2203,Movie,Action,French,2014,Mobile,138,4,100,2022-12-29,Afternoon,5,Yes,Search,35,340,0.32
U103597,40,Male,Brazil,South America,Premium,17.99,2023-12-14,2026-02-07,Card,No,Active,Romance Title 1898,Movie,Romance,German,2003,TV,114,3,95,2024-09-18,Morning,4,Yes,Friend,8,414,0.67
U103598,21,Male,South Africa,Africa,Standard,13.99,2023-05-26,2026-02-07,Bank Transfer,Yes,Active,Sci-Fi Title 1864,Series,Sci-Fi,Hindi,2014,Mobile,91,3,100,2023-10-13,Night,3,No,Ads,5,314,0.96
